mese;giorno;ora UTC*;Pioggia mm;Temp. gradi C;Umidita' %;Vento med km/h;Direzione Vento gradi N;Vento max km/h;Direzione Vento max gradi N;Radiaz. KJ/m2;Pressione hPa;Bagnatura Fogliare min.
11;20;10.00;0.0;13.1;69;2;121;5;160;-;-;-
11;20;11.00;0.0;13.7;69;2;0;9;270;-;-;-
11;20;12.00;0.0;13.4;70;2;115;5;114;-;-;-
11;20;13.00;0.0;13.9;71;3;171;5;122;-;-;-
11;20;14.00;0.0;13.6;72;4;119;7;105;-;-;-
11;20;15.00;0.0;13.5;72;4;114;7;108;-;-;-
11;20;16.00;0.0;13.5;74;3;91;5;101;-;-;-
11;20;17.00;0.0;13.3;75;5;85;10;82;-;-;-
11;20;18.00;0.0;13.6;74;4;146;10;89;-;-;-
11;20;19.00;0.0;13.5;77;4;88;8;85;-;-;-
11;20;20.00;0.0;13.2;78;4;95;10;89;-;-;-
11;20;21.00;0.0;13.6;77;2;336;6;3;-;-;-
11;20;22.00;0.0;13.5;78;2;153;5;120;-;-;-
11;20;23.00;0.0;13.4;80;3;99;10;66;-;-;-
11;20;24.00;0.0;13.1;80;3;139;5;84;-;-;-
11;21;1.00;0.0;13.3;79;3;155;6;163;-;-;-
11;21;2.00;0.0;13.2;80;3;124;9;160;-;-;-
11;21;3.00;0.0;13.4;80;5;278;11;126;-;-;-
11;21;4.00;0.0;13.4;82;3;110;7;190;-;-;-
11;21;5.00;0.0;13.6;83;3;128;8;108;-;-;-
11;21;6.00;0.0;14.7;70;6;120;16;76;-;-;-
11;21;7.00;0.0;14.4;61;13;75;40;63;-;-;-
11;21;8.00;0.0;14.3;58;25;80;46;79;-;-;-
11;21;9.00;0.0;14.2;59;29;73;60;81;-;-;-
11;21;10.00;0.0;14.1;59;35;66;69;67;-;-;-
11;21;11.00;0.0;13.8;57;37;72;72;66;-;-;-
11;21;12.00;0.0;13.7;55;40;74;72;64;-;-;-
11;21;13.00;0.0;13.5;54;35;69;67;89;-;-;-
11;21;14.00;0.0;13.3;56;28;71;57;74;-;-;-
11;21;15.00;0.0;13.1;58;23;68;46;54;-;-;-
11;21;16.00;0.0;12.9;58;24;60;46;68;-;-;-
11;21;17.00;0.0;12.8;59;23;74;44;28;-;-;-
11;21;18.00;0.0;12.7;58;26;67;57;78;-;-;-
11;21;19.00;0.0;12.4;59;33;59;69;59;-;-;-
11;21;20.00;0.0;12.6;58;32;61;62;65;-;-;-
11;21;21.00;0.0;12.6;58;28;70;57;62;-;-;-
11;21;22.00;0.0;12.6;57;25;69;54;61;-;-;-
11;21;23.00;0.0;12.7;55;27;70;53;70;-;-;-
11;21;24.00;0.0;12.6;55;22;57;53;77;-;-;-
11;22;1.00;0.0;12.4;54;23;65;48;76;-;-;-
11;22;2.00;0.0;12.1;54;30;62;64;59;-;-;-
11;22;3.00;0.0;12.0;54;29;65;64;62;-;-;-
11;22;4.00;0.0;11.9;53;31;54;61;50;-;-;-
11;22;5.00;0.0;11.6;53;36;56;79;69;-;-;-
11;22;6.00;0.0;12.0;51;36;58;66;73;-;-;-
11;22;7.00;0.0;12.2;51;40;57;75;60;-;-;-
11;22;8.00;0.0;12.5;49;46;61;89;61;-;-;-
11;22;9.00;0.0;13.0;47;34;57;75;69;-;-;-
11;22;10.00;0.0;13.0;47;35;54;72;44;-;-;-
11;22;11.00;0.0;13.4;46;33;62;72;66;-;-;-
11;22;12.00;0.0;14.3;42;32;66;70;74;-;-;-
11;22;13.00;0.0;13.9;45;32;73;71;50;-;-;-
11;22;14.00;0.0;13.5;47;26;67;58;65;-;-;-
11;22;15.00;0.0;12.8;48;25;83;57;93;-;-;-
11;22;16.00;0.0;12.2;50;30;63;63;54;-;-;-
11;22;17.00;0.0;12.1;48;34;60;66;72;-;-;-
11;22;18.00;0.0;11.9;48;36;63;73;63;-;-;-
11;22;19.00;0.0;11.4;48;42;67;81;56;-;-;-
11;22;20.00;0.0;10.6;51;41;66;76;65;-;-;-
11;22;21.00;0.0;10.6;48;39;72;76;78;-;-;-
11;22;22.00;0.0;9.9;52;40;68;71;66;-;-;-
11;22;23.00;0.0;8.9;54;33;65;79;57;-;-;-
11;22;24.00;0.0;8.5;55;40;69;77;46;-;-;-
11;23;1.00;0.0;8.8;54;42;70;73;73;-;-;-
11;23;2.00;0.0;8.8;54;40;72;84;80;-;-;-
11;23;3.00;0.0;8.7;54;37;74;72;64;-;-;-
11;23;4.00;0.0;8.0;56;36;74;73;72;-;-;-
11;23;5.00;0.0;8.4;54;31;85;62;75;-;-;-
11;23;6.00;0.0;8.3;54;24;84;53;70;-;-;-
11;23;7.00;0.0;8.7;53;18;97;50;81;-;-;-
11;23;8.00;0.0;10.0;50;12;199;41;121;-;-;-
11;23;9.00;0.0;11.5;44;12;180;27;197;-;-;-
11;23;10.00;0.0;11.5;44;12;140;26;158;-;-;-
11;23;11.00;0.0;13.2;39;9;110;26;98;-;-;-
11;23;12.00;0.0;14.4;38;12;110;28;58;-;-;-
11;23;13.00;0.0;14.1;40;12;60;23;77;-;-;-
11;23;14.00;0.0;14.2;40;10;55;21;65;-;-;-
11;23;15.00;0.0;14.0;43;9;76;17;39;-;-;-
11;23;16.00;0.0;11.9;47;6;98;19;78;-;-;-
11;23;17.00;0.0;11.5;50;10;95;19;95;-;-;-
11;23;18.00;0.0;10.8;49;6;118;12;85;-;-;-
11;23;19.00;0.0;10.1;54;6;81;12;119;-;-;-
11;23;20.00;0.0;9.9;53;4;99;12;83;-;-;-
11;23;21.00;0.0;9.4;56;4;118;10;108;-;-;-
11;23;22.00;0.0;8.8;60;5;106;9;81;-;-;-
11;23;23.00;0.0;10.0;55;7;136;13;121;-;-;-
11;23;24.00;0.0;9.7;61;8;124;12;146;-;-;-
11;24;1.00;0.0;9.4;59;6;132;12;112;-;-;-
11;24;2.00;0.0;9.2;64;8;116;13;165;-;-;-
11;24;3.00;0.0;9.6;67;7;112;13;73;-;-;-
11;24;4.00;0.0;9.1;71;4;63;9;114;-;-;-
11;24;5.00;0.0;8.9;71;5;112;9;127;-;-;-
11;24;6.00;0.0;9.4;71;7;114;12;112;-;-;-
11;24;7.00;0.0;10.1;71;7;118;11;96;-;-;-
11;24;8.00;0.0;10.7;70;8;127;14;124;-;-;-
11;24;9.00;0.0;11.8;68;8;120;12;110;-;-;-
11;24;10.00;0.0;13.0;66;5;179;14;110;-;-;-
11;24;11.00;0.0;13.8;65;5;211;14;201;-;-;-
11;24;12.00;0.0;13.8;61;4;196;12;147;-;-;-
11;24;13.00;0.0;13.5;62;4;70;11;234;-;-;-
11;24;14.00;0.0;13.5;63;4;293;9;298;-;-;-
11;24;15.00;0.0;12.9;66;3;319;8;291;-;-;-
11;24;16.00;0.0;11.5;74;4;80;9;0;-;-;-
11;24;17.00;0.0;10.6;74;5;105;10;74;-;-;-
11;24;18.00;0.0;10.6;71;6;107;15;100;-;-;-
11;24;19.00;0.0;10.8;69;6;187;17;86;-;-;-
11;24;20.00;0.0;11.1;61;12;59;35;64;-;-;-
11;24;21.00;0.0;10.9;58;21;52;46;65;-;-;-
11;24;22.00;0.0;10.0;58;27;79;53;76;-;-;-
11;24;23.00;0.0;9.9;56;21;71;41;84;-;-;-
11;24;24.00;0.0;9.5;57;23;74;47;63;-;-;-
11;25;1.00;0.0;9.1;54;20;69;38;102;-;-;-
11;25;2.00;0.0;8.8;50;18;75;33;60;-;-;-
11;25;3.00;0.0;8.9;45;18;73;31;63;-;-;-
11;25;4.00;0.0;8.1;50;15;86;27;96;-;-;-
11;25;5.00;0.0;7.4;49;13;92;24;80;-;-;-
11;25;6.00;0.0;7.6;45;14;73;25;74;-;-;-
11;25;7.00;0.0;8.6;37;14;41;26;58;-;-;-
11;25;8.00;0.0;8.8;38;10;34;21;37;-;-;-
11;25;9.00;0.0;9.7;32;12;342;22;314;-;-;-
11;25;10.00;0.0;10.2;31;11;12;25;326;-;-;-
11;25;11.00;0.0;10.6;30;13;334;33;328;-;-;-
11;25;12.00;0.0;10.6;31;14;326;32;334;-;-;-
11;25;13.00;0.0;10.8;28;14;327;36;329;-;-;-
11;25;14.00;0.0;10.8;22;17;337;36;350;-;-;-
11;25;15.00;0.0;10.6;21;16;354;32;320;-;-;-
11;25;16.00;0.0;9.1;24;9;37;19;30;-;-;-
11;25;17.00;0.0;8.2;25;10;23;20;36;-;-;-
11;25;18.00;0.0;8.3;23;7;38;17;43;-;-;-
11;25;19.00;0.0;6.9;27;6;122;12;143;-;-;-
11;25;20.00;0.0;5.8;35;7;81;13;168;-;-;-
11;25;21.00;0.0;5.0;36;6;78;13;73;-;-;-
11;25;22.00;0.0;5.2;37;4;75;11;84;-;-;-
11;25;23.00;0.0;5.4;37;8;89;15;69;-;-;-
11;25;24.00;0.0;5.1;40;6;88;10;73;-;-;-
11;26;1.00;0.0;5.6;37;6;106;13;109;-;-;-
11;26;2.00;0.0;4.8;41;8;85;14;108;-;-;-
11;26;3.00;0.0;5.1;42;6;60;10;81;-;-;-
11;26;4.00;0.0;5.8;39;8;119;12;121;-;-;-
11;26;5.00;0.0;5.7;42;8;111;13;108;-;-;-
11;26;6.00;0.0;7.4;29;9;130;18;121;-;-;-
11;26;7.00;0.0;7.9;30;6;68;15;113;-;-;-
11;26;8.00;0.0;8.8;33;6;171;17;96;-;-;-
11;26;9.00;0.0;10.7;29;4;85;13;97;-;-;-
11;26;10.00;0.0;11.4;26;7;82;19;95;-;-;-
11;26;11.00;0.0;12.2;21;9;51;19;56;-;-;-
11;26;12.00;0.0;12.5;20;7;11;21;13;-;-;-
11;26;13.00;0.0;12.9;22;6;265;15;262;-;-;-
11;26;14.00;0.0;12.3;38;6;290;18;299;-;-;-
11;26;15.00;0.0;12.0;38;5;319;13;304;-;-;-
11;26;16.00;0.0;9.9;46;4;84;10;343;-;-;-
11;26;17.00;0.0;8.6;52;6;86;13;74;-;-;-
11;26;18.00;0.0;9.0;35;8;101;15;97;-;-;-
11;26;19.00;0.0;8.7;33;10;110;19;95;-;-;-
11;26;20.00;0.0;8.3;32;9;107;18;117;-;-;-
11;26;21.00;0.0;8.4;30;10;110;21;93;-;-;-
11;26;22.00;0.0;7.7;32;10;127;24;130;-;-;-
11;26;23.00;0.0;7.8;33;7;130;20;146;-;-;-
11;26;24.00;0.0;7.5;36;8;111;14;91;-;-;-
11;27;1.00;0.0;7.7;46;8;126;12;117;-;-;-
11;27;2.00;0.0;7.2;49;8;113;14;125;-;-;-
11;27;3.00;0.0;8.1;47;10;119;17;108;-;-;-
11;27;4.00;0.0;8.0;52;6;105;11;152;-;-;-
11;27;5.00;0.0;8.5;56;7;124;10;121;-;-;-
11;27;6.00;0.0;8.8;58;7;107;12;109;-;-;-
11;27;7.00;0.0;9.3;59;6;112;17;135;-;-;-
11;27;8.00;0.0;9.4;59;10;121;18;128;-;-;-
11;27;9.00;0.0;10.7;56;10;127;20;122;-;-;-
11;27;10.00;0.0;11.7;58;8;193;16;106;-;-;-
11;27;11.00;0.0;11.9;54;11;241;23;195;-;-;-
11;27;12.00;0.0;11.7;52;9;237;21;240;-;-;-
11;27;13.00;0.0;11.5;59;9;248;17;239;-;-;-
11;27;14.00;0.0;11.3;63;5;216;12;244;-;-;-
11;27;15.00;0.0;10.7;68;5;130;14;158;-;-;-
11;27;16.00;0.0;10.6;65;6;120;12;121;-;-;-
11;27;17.00;0.0;10.6;66;4;117;10;122;-;-;-
11;27;18.00;0.0;10.2;71;6;117;13;126;-;-;-
11;27;19.00;0.0;9.6;83;8;113;14;113;-;-;-
11;27;20.00;0.0;9.3;86;9;124;15;102;-;-;-
11;27;21.00;0.2;9.4;84;5;133;9;145;-;-;-
11;27;22.00;0.0;9.2;86;5;114;9;119;-;-;-
11;27;23.00;0.4;8.9;88;6;116;11;113;-;-;-
11;27;24.00;0.2;9.0;89;6;147;11;107;-;-;-
11;28;1.00;0.8;8.8;91;6;137;12;129;-;-;-
11;28;2.00;0.8;8.8;91;7;148;12;132;-;-;-
11;28;3.00;1.4;8.5;89;7;129;13;118;-;-;-
11;28;4.00;2.0;8.1;91;7;104;12;127;-;-;-
11;28;5.00;2.2;8.1;91;5;118;9;194;-;-;-
11;28;6.00;0.0;8.6;83;4;13;9;63;-;-;-
11;28;7.00;0.0;8.6;85;4;107;9;45;-;-;-
11;28;8.00;0.0;9.0;78;4;44;8;95;-;-;-
11;28;9.00;0.0;8.8;82;5;168;10;107;-;-;-
11;28;10.00;0.0;9.4;73;7;245;13;247;-;-;-
11;28;11.00;0.0;9.3;76;7;267;16;275;-;-;-
11;28;12.00;0.0;9.0;81;7;294;14;288;-;-;-
11;28;13.00;0.0;8.8;82;6;281;17;277;-;-;-
11;28;14.00;0.0;9.0;80;3;246;8;237;-;-;-
11;28;15.00;0.0;9.1;77;3;111;6;114;-;-;-
11;28;16.00;0.0;9.2;77;4;127;8;115;-;-;-
11;28;17.00;0.0;9.3;80;4;56;8;86;-;-;-
11;28;18.00;0.0;9.3;79;3;62;8;80;-;-;-
11;28;19.00;0.0;8.8;77;4;105;11;118;-;-;-
11;28;20.00;0.0;8.7;75;8;154;18;94;-;-;-
11;28;21.00;0.0;9.0;74;5;167;9;152;-;-;-
11;28;22.00;0.0;9.4;73;3;32;8;187;-;-;-
11;28;23.00;0.0;9.5;65;7;145;15;120;-;-;-
11;28;24.00;0.0;9.2;62;7;130;19;80;-;-;-
11;29;1.00;0.0;8.8;55;8;78;21;83;-;-;-
11;29;2.00;0.2;8.8;50;13;73;25;83;-;-;-
11;29;3.00;0.0;8.7;45;16;67;32;69;-;-;-
11;29;4.00;0.0;8.1;50;14;77;29;70;-;-;-
11;29;5.00;0.0;7.9;46;17;92;37;98;-;-;-
11;29;6.00;0.0;8.0;43;24;92;46;82;-;-;-
11;29;7.00;0.0;7.7;44;23;91;46;107;-;-;-
11;29;8.00;0.0;8.2;43;18;96;35;101;-;-;-
11;29;9.00;0.0;8.7;42;17;87;36;75;-;-;-
11;29;10.00;0.0;9.7;41;13;75;30;86;-;-;-
11;29;11.00;0.0;11.0;38;10;89;20;68;-;-;-
11;29;12.00;0.0;11.6;29;8;140;18;57;-;-;-
11;29;13.00;0.0;12.0;29;4;309;9;291;-;-;-
11;29;14.00;0.0;11.3;34;5;342;11;257;-;-;-
11;29;15.00;0.0;10.2;44;10;87;20;83;-;-;-
11;29;16.00;0.0;9.3;50;10;83;18;93;-;-;-
11;29;17.00;0.0;9.0;52;12;82;19;90;-;-;-
11;29;18.00;0.0;8.2;50;11;84;17;83;-;-;-
11;29;19.00;0.0;8.1;52;9;87;17;70;-;-;-
11;29;20.00;0.0;8.3;52;8;114;16;117;-;-;-
11;29;21.00;0.0;8.8;54;9;101;14;114;-;-;-
11;29;22.00;0.0;9.0;60;6;74;15;101;-;-;-
11;29;23.00;0.0;9.9;62;8;109;14;117;-;-;-
11;29;24.00;0.0;9.9;62;5;88;15;95;-;-;-
11;30;1.00;0.0;10.1;64;11;100;17;83;-;-;-
11;30;2.00;0.0;10.0;68;9;109;17;110;-;-;-
11;30;3.00;0.0;10.6;71;6;130;14;147;-;-;-
11;30;4.00;0.0;10.3;77;9;130;15;121;-;-;-
11;30;5.00;2.2;9.6;86;9;127;21;162;-;-;-
11;30;6.00;0.6;9.4;88;6;121;13;120;-;-;-
11;30;7.00;1.6;9.3;91;7;95;16;134;-;-;-
11;30;8.00;2.6;9.0;88;5;7;12;39;-;-;-
11;30;9.00;2.0;8.8;88;4;34;9;6;-;-;-
11;30;10.00;1.8;8.9;90;4;111;9;10;-;-;-
11;30;11.00;3.2;8.7;92;3;330;7;243;-;-;-
11;30;12.00;1.2;9.1;91;5;342;13;80;-;-;-
11;30;13.00;2.8;9.3;93;3;171;6;274;-;-;-
11;30;14.00;0.8;9.1;94;4;121;9;138;-;-;-
11;30;15.00;0.6;9.3;92;4;95;9;110;-;-;-
11;30;16.00;1.0;9.2;91;3;138;5;96;-;-;-
11;30;17.00;3.0;9.0;94;3;124;6;148;-;-;-
11;30;18.00;2.6;9.0;95;3;146;8;106;-;-;-
11;30;19.00;1.6;9.2;95;3;312;9;313;-;-;-
11;30;20.00;1.4;9.0;95;6;297;15;306;-;-;-
11;30;21.00;1.2;9.1;95;5;299;12;287;-;-;-
11;30;22.00;1.2;9.3;95;4;341;9;293;-;-;-
11;30;23.00;2.6;9.2;95;4;99;14;313;-;-;-
11;30;24.00;0.8;9.2;95;4;146;8;153;-;-;-
12;1;1.00;-;9.3;95;3;102;6;142;-;-;-
12;1;2.00;-;9.5;95;2;356;5;118;-;-;-
12;1;3.00;-;9.4;95;1;170;4;211;-;-;-
12;1;4.00;-;9.6;96;2;140;5;136;-;-;-
12;1;5.00;-;9.9;96;2;247;9;108;-;-;-
12;1;6.00;1.6;10.0;96;2;198;5;249;-;-;-
12;1;7.00;1.2;10.4;96;4;126;9;115;-;-;-
12;1;8.00;0.0;10.9;96;3;0;5;225;-;-;-
12;1;9.00;0.0;11.5;96;2;84;6;94;-;-;-
12;1;10.00;0.0;12.3;95;4;99;10;83;-;-;-
12;1;11.00;0.0;13.1;94;4;99;10;78;-;-;-
12;1;12.00;0.0;13.4;93;1;114;4;52;-;-;-
12;1;13.00;0.0;13.4;93;3;260;6;99;-;-;-
12;1;14.00;0.0;13.3;94;3;116;10;116;-;-;-
12;1;15.00;0.0;17.4;79;7;112;19;145;-;-;-
12;1;16.00;0.0;17.8;79;6;124;22;159;-;-;-
12;1;17.00;0.0;18.1;76;10;123;24;131;-;-;-
12;1;18.00;0.0;18.0;77;12;126;26;157;-;-;-
12;1;19.00;0.0;18.2;75;12;131;31;143;-;-;-
12;1;20.00;0.0;18.1;74;13;127;28;127;-;-;-
12;1;21.00;0.0;17.9;75;13;128;35;149;-;-;-
12;1;22.00;0.0;18.0;74;14;127;32;135;-;-;-
12;1;23.00;0.0;18.1;72;14;121;36;119;-;-;-
12;1;24.00;0.0;17.9;70;14;129;32;163;-;-;-
12;2;1.00;0.0;17.7;71;14;137;34;125;-;-;-
12;2;2.00;0.0;17.8;68;12;125;28;119;-;-;-
12;2;3.00;0.0;17.8;68;9;140;26;154;-;-;-
12;2;4.00;0.2;16.8;75;9;141;28;119;-;-;-
12;2;5.00;0.8;15.9;75;10;121;28;166;-;-;-
12;2;6.00;0.4;15.6;82;11;117;21;117;-;-;-
12;2;7.00;1.8;15.3;84;11;112;23;121;-;-;-
12;2;8.00;8.8;13.7;86;14;224;42;219;-;-;-
12;2;9.00;2.6;13.8;89;9;162;28;203;-;-;-
12;2;10.00;0.6;14.0;75;9;165;29;211;-;-;-
12;2;11.00;0.0;13.4;76;12;115;22;108;-;-;-
12;2;12.00;0.0;15.4;59;10;203;29;244;-;-;-
12;2;13.00;0.0;15.9;54;10;199;28;199;-;-;-
12;2;14.00;0.2;15.3;62;10;214;28;202;-;-;-
12;2;15.00;0.0;14.3;57;13;219;36;235;-;-;-
12;2;16.00;0.0;12.9;68;23;238;48;238;-;-;-
12;2;17.00;0.0;12.4;61;17;155;42;240;-;-;-
12;2;18.00;0.0;11.5;66;11;111;30;112;-;-;-
12;2;19.00;3.4;9.6;85;12;85;27;119;-;-;-
12;2;20.00;1.0;6.0;81;30;82;60;70;-;-;-
12;2;21.00;0.2;6.3;76;38;80;72;85;-;-;-
12;2;22.00;0.2;6.1;76;33;68;72;65;-;-;-
12;2;23.00;0.0;5.4;79;24;63;50;72;-;-;-
12;2;24.00;0.2;5.3;77;18;73;43;85;-;-;-
12;3;1.00;0.0;5.6;70;23;71;52;74;-;-;-
12;3;2.00;0.0;4.4;78;30;73;61;72;-;-;-
12;3;3.00;0.0;5.1;70;33;73;64;77;-;-;-
12;3;4.00;0.0;5.7;58;38;73;73;80;-;-;-
12;3;5.00;0.0;5.6;58;32;73;63;71;-;-;-
12;3;6.00;0.0;5.9;52;33;75;58;61;-;-;-
12;3;7.00;0.0;5.7;51;30;75;60;99;-;-;-
12;3;8.00;0.0;5.7;54;27;73;51;57;-;-;-
12;3;9.00;0.0;6.0;54;27;68;52;90;-;-;-
12;3;10.00;0.0;6.2;52;27;69;54;67;-;-;-
12;3;11.00;0.0;6.5;48;26;72;53;68;-;-;-
12;3;12.00;0.0;6.4;45;29;79;54;65;-;-;-
12;3;13.00;0.0;6.3;45;23;88;46;75;-;-;-
12;3;14.00;0.0;6.0;47;23;84;45;70;-;-;-
12;3;15.00;0.0;5.8;45;22;79;44;65;-;-;-
12;3;16.00;0.0;5.2;46;22;86;45;86;-;-;-
12;3;17.00;0.0;5.4;45;23;80;45;64;-;-;-
12;3;18.00;0.0;5.2;45;20;85;40;61;-;-;-
12;3;19.00;0.0;5.2;42;21;75;44;58;-;-;-
12;3;20.00;0.0;5.2;41;20;74;37;60;-;-;-
12;3;21.00;0.0;4.9;43;18;69;39;77;-;-;-
12;3;22.00;0.0;4.3;44;18;63;37;55;-;-;-
12;3;23.00;0.0;4.0;43;18;77;34;76;-;-;-
12;3;24.00;0.0;3.6;43;9;119;27;72;-;-;-
12;4;1.00;0.0;3.5;43;10;99;26;80;-;-;-
12;4;2.00;0.0;3.3;47;15;98;29;101;-;-;-
12;4;3.00;0.0;3.4;45;7;91;19;96;-;-;-
12;4;4.00;0.0;3.2;43;13;93;19;89;-;-;-
12;4;5.00;0.0;2.9;46;14;95;21;88;-;-;-
12;4;6.00;0.0;2.8;46;14;95;24;92;-;-;-
12;4;7.00;0.0;3.3;44;11;113;22;103;-;-;-
12;4;8.00;0.0;4.4;40;7;130;17;103;-;-;-
12;4;9.00;0.0;6.2;39;3;247;8;168;-;-;-
12;4;10.00;0.0;7.3;45;3;2;6;250;-;-;-
12;4;11.00;0.0;7.2;37;4;158;9;172;-;-;-
12;4;12.00;0.0;8.0;34;6;170;12;158;-;-;-
12;4;13.00;0.0;7.6;37;4;209;9;200;-;-;-
12;4;14.00;0.0;8.1;38;3;237;7;245;-;-;-
12;4;15.00;0.0;7.4;47;3;152;7;233;-;-;-
12;4;16.00;0.0;7.2;49;3;116;9;115;-;-;-
12;4;17.00;0.0;6.8;47;5;131;10;126;-;-;-
12;4;18.00;0.2;5.7;75;6;168;16;168;-;-;-
12;4;19.00;1.0;4.7;80;4;111;12;95;-;-;-
12;4;20.00;0.2;4.4;82;6;110;11;87;-;-;-
12;4;21.00;0.0;4.4;83;6;80;12;101;-;-;-
12;4;22.00;0.0;4.6;84;6;80;11;81;-;-;-
12;4;23.00;0.2;4.7;86;7;86;14;88;-;-;-
12;4;24.00;0.2;5.0;87;4;83;10;85;-;-;-
12;5;1.00;0.4;4.7;85;6;96;12;76;-;-;-
12;5;2.00;1.2;5.2;85;4;86;9;76;-;-;-
12;5;3.00;0.8;5.0;87;8;95;17;71;-;-;-
12;5;4.00;0.2;5.3;89;6;127;13;83;-;-;-
12;5;5.00;0.6;5.4;92;3;174;9;236;-;-;-
12;5;6.00;1.0;6.4;90;4;149;14;88;-;-;-
12;5;7.00;0.4;6.3;93;3;151;7;187;-;-;-
12;5;8.00;0.0;8.2;89;5;109;9;113;-;-;-
12;5;9.00;0.0;8.7;88;5;85;8;98;-;-;-
12;5;10.00;0.0;9.0;83;5;113;9;119;-;-;-
12;5;11.00;0.0;9.8;86;4;82;8;79;-;-;-
12;5;12.00;0.0;9.2;84;7;80;14;75;-;-;-
12;5;13.00;0.0;9.6;80;9;101;16;93;-;-;-
12;5;14.00;0.0;9.9;76;9;88;17;90;-;-;-
12;5;15.00;0.0;9.6;76;9;95;17;86;-;-;-
12;5;16.00;0.0;9.3;75;10;85;22;67;-;-;-
12;5;17.00;0.0;9.1;74;14;77;27;70;-;-;-
12;5;18.00;0.0;9.4;70;9;141;23;73;-;-;-
12;5;19.00;0.0;9.1;69;12;126;31;101;-;-;-
12;5;20.00;0.0;8.6;72;13;70;29;64;-;-;-
12;5;21.00;0.0;8.1;69;14;90;34;78;-;-;-
12;5;22.00;0.0;8.2;66;17;100;39;96;-;-;-
12;5;23.00;0.0;8.1;64;17;100;38;91;-;-;-
12;5;24.00;0.0;7.8;64;12;121;34;83;-;-;-
12;6;1.00;0.0;7.7;65;13;99;29;103;-;-;-
12;6;2.00;0.0;7.8;64;13;85;36;89;-;-;-
12;6;3.00;0.0;7.6;64;19;78;38;82;-;-;-
12;6;4.00;0.0;7.6;63;25;82;54;70;-;-;-
12;6;5.00;0.0;7.8;63;25;77;49;94;-;-;-
12;6;6.00;0.0;7.7;63;26;78;50;68;-;-;-
12;6;7.00;0.0;8.3;59;12;133;40;96;-;-;-
12;6;8.00;0.0;8.9;59;7;129;18;102;-;-;-
12;6;9.00;0.0;9.1;56;8;146;18;167;-;-;-
12;6;10.00;0.0;9.5;56;6;268;22;201;-;-;-
12;6;11.00;0.0;9.3;58;10;73;32;62;-;-;-
12;6;12.00;0.0;9.5;57;12;66;28;76;-;-;-
12;6;13.00;0.0;9.1;58;14;78;32;67;-;-;-
12;6;14.00;0.0;8.5;60;8;109;30;76;-;-;-
12;6;15.00;0.0;8.6;60;10;97;26;64;-;-;-
12;6;16.00;0.0;7.9;63;6;114;17;145;-;-;-
12;6;17.00;0.0;7.9;64;14;86;30;96;-;-;-
12;6;18.00;0.0;7.7;63;13;101;24;109;-;-;-
12;6;19.00;0.0;8.0;61;14;89;27;69;-;-;-
12;6;20.00;0.0;8.4;61;10;97;22;114;-;-;-
12;6;21.00;0.0;8.0;63;3;124;6;207;-;-;-
12;6;22.00;0.0;7.9;63;3;125;6;174;-;-;-
12;6;23.00;0.0;7.8;67;4;102;7;112;-;-;-
12;6;24.00;0.0;7.9;66;4;85;7;103;-;-;-
12;7;1.00;0.0;7.8;66;5;96;8;80;-;-;-
12;7;2.00;0.0;7.7;67;4;95;7;92;-;-;-
12;7;3.00;0.0;7.7;67;4;90;8;105;-;-;-
12;7;4.00;0.0;7.6;68;4;85;8;105;-;-;-
12;7;5.00;0.0;7.5;71;5;94;8;79;-;-;-
12;7;6.00;0.0;7.8;67;5;117;13;113;-;-;-
12;7;7.00;0.0;7.5;63;9;93;19;100;-;-;-
12;7;8.00;0.0;8.9;65;9;106;17;104;-;-;-
12;7;9.00;0.0;9.8;57;6;121;13;121;-;-;-
12;7;10.00;0.0;11.7;48;5;161;12;144;-;-;-
12;7;11.00;0.0;11.9;47;5;219;13;184;-;-;-
12;7;12.00;0.0;11.8;52;7;278;13;236;-;-;-
12;7;13.00;0.0;12.1;42;5;273;10;254;-;-;-
12;7;14.00;0.0;12.4;41;5;263;9;265;-;-;-
12;7;15.00;0.0;11.7;46;4;300;10;276;-;-;-
12;7;16.00;0.0;9.7;48;4;88;11;88;-;-;-
12;7;17.00;0.0;8.7;51;5;106;10;90;-;-;-
12;7;18.00;0.0;7.7;57;4;80;8;73;-;-;-
12;7;19.00;0.0;7.6;60;6;87;9;108;-;-;-
12;7;20.00;0.0;7.2;56;7;113;13;113;-;-;-
12;7;21.00;0.0;7.0;58;5;80;13;119;-;-;-
12;7;22.00;0.0;6.9;59;5;110;9;120;-;-;-
12;7;23.00;0.0;6.7;60;5;116;9;116;-;-;-
12;7;24.00;0.0;6.7;60;7;117;12;107;-;-;-
12;8;1.00;0.0;6.5;62;5;111;12;115;-;-;-
12;8;2.00;0.0;6.3;64;5;105;11;105;-;-;-
12;8;3.00;0.0;6.4;65;5;104;11;110;-;-;-
12;8;4.00;0.0;6.0;67;5;104;9;108;-;-;-
12;8;5.00;0.0;6.0;70;5;98;12;116;-;-;-
12;8;6.00;0.0;6.3;71;5;111;10;102;-;-;-
12;8;7.00;0.0;6.6;71;4;114;7;86;-;-;-
12;8;8.00;0.0;7.5;69;5;100;9;98;-;-;-
12;8;9.00;0.0;9.1;62;4;115;6;106;-;-;-
12;8;10.00;0.0;10.4;57;5;122;9;116;-;-;-
12;8;11.00;0.0;11.1;52;4;136;8;121;-;-;-
